filmtv_id;directors;genre;year;nb_comedy_real;nb_drama_real
144415;Samuel Benchetrit;0;2017;2;0
144441;Hlynur Palmason;1;2017;0;0
144525;Valerio Zanoli;0;2018;1;0
144533;Clint Eastwood;1;2018;2;10
144553;BenoÃ®t Jacquot;1;2018;0;5
144575;Cyril SchÃ¤ublin;1;2017;0;0
144579;ValÃ©rie Massadian;1;2017;0;0
144623;Carlo Verdone;0;2018;25;0
144625;Alessandro Genovesi;0;2018;4;0
144755;Laura Bispuri;1;2018;0;1
144799;Sofia Djama;1;2017;0;0
144829;Guillaume Brac;1;2017;1;1
144999;Fausto Brizzi;0;2017;10;0
145003;Vincenzo Marra;1;2017;0;4
145031;Tarek Boudali;0;2017;0;0
145033;Todd Strauss-Schulson;0;2019;2;0
145035;Alejandro Andrade;1;2017;0;0
145113;Bertrand Mandico;1;2017;0;0
145117;Katharina Wyss;1;2017;0;0
145121;Natalia Garagiola;1;2017;0;0
145123;Deborah Haywood;1;2017;0;0
145135;Francesco Falaschi;0;2018;2;0
145137;Gabriele Muccino;0;2018;4;6
145139;Paolo Genovese;1;2017;10;0
145149;Tom Harper;1;2018;0;2
145177;Valentina Pedicini;1;2017;0;0
145181;Savi Gabizon;1;2017;0;0
145207;Dario Albertini;1;2017;0;0
145209;Cristian Marazziti;0;2018;0;0
145265;Pablo Giorgelli;1;2017;0;1
145269;James Toback;1;2017;1;2
145275;Samuel Maoz;1;2017;0;0
145291;Ali Asgari;1;2017;0;0
145295;Tzahi Grad;1;2017;0;0
145297;Vahid Jalilvand;1;2017;0;1
145301;Rick Ostermann;1;2017;0;0
145303;Jason Raftopoulos;1;2017;0;0
145321;Mazen Khaled;1;2017;0;0
145323;Alena Lodkina;1;2017;0;0
145351;Wayne Roberts;1;2018;0;0
145353;Aleksej German jr.;1;2018;0;3
145367;Bornila Chatterjee;1;2017;0;0
145377;Gianni Amelio;0;1983;0;4
145383;Florestano Vancini;1;1983;2;7
145411;Damian Harris;0;2017;0;0
145417;Keisuke Kinoshita;1;1954;1;0
145431;Marc Fehse;0;2020;0;0
145441;Nicola Bellucci;1;2018;0;0
145445;Sergio G. SÃ¡nchez;1;2017;0;0
145447;Aitor Arregi;1;2017;0;0
145447;Jon GaraÃ±o;1;2017;0;1
145449;Vicente Villanueva;0;2017;0;0
145463;Neri Parenti;0;2017;43;0
145479;Christophe HonorÃ©;1;2018;2;4
145497;Valeria Bruni Tedeschi;0;2018;1;2
145615;Michael Pearce (II);1;2017;0;0
145617;Kamila Andini;1;2017;0;0
145637;Peter Hutchings;1;2018;0;0
145645;Alice Rohrwacher;1;2018;0;2
145649;Alessandro Valori;0;2017;1;2
145671;Antonio Mendez Esparza;1;2017;0;1
145673;Abby Kohn;0;2018;0;0
145673;Marc Silverstein;0;2018;0;0
145675;Laurent Tirard;0;2018;3;0
145689;Ciro Formisano;1;2017;0;0
145743;Robin Aubert;1;2017;0;0
145867;Ivan Silvestrini;0;2018;1;2
145879;Daniele Vicari;1;2018;0;5
145889;Robert Schwentke;1;2017;0;0
145891;Jon Avnet;1;2017;1;2
145893;Matthew Newton;1;2017;0;0
145895;Kazuya Shiraishi;1;2017;0;0
145907;Louis C.K.;0;2017;0;0
145917;Lynn Shelton;1;2017;1;1
145959;Nicola Prosatore;0;2017;0;0
145979;Vic Sarin;0;2016;0;2
146101;Francesco Bonelli;0;2018;0;0
146107;Pippo Mezzapesa;1;2018;0;1
146189;Stephen Campanelli;1;2017;0;0
146201;Jonas Matzow Gulbrandsen;1;2017;0;0
146207;Marleen Jonkman;1;2017;0;0
146225;Aoife McArdle;1;2017;0;0
146233;Govinda Van Maele;1;2017;0;0
146249;Claude Chabrol;1;1962;0;3
146253;Mario Martone;1;2018;1;6
146421;Renzo Carbonera;1;2017;0;0
146595;Dan Gilroy;1;2017;0;0
146654;Giovanni Galletta;1;2017;0;1
146701;Sion Sono;1;2017;2;8
146703;Ann Hui;1;2017;0;1
146742;Matteo Rovere;1;2019;1;1
146774;Yayo Herrero;1;2017;0;0
146782;Akiva Goldsman;1;2017;0;0
146789;Alessandro Capitani;1;2018;0;0
146829;John McPhail;0;2017;0;0
146896;Sadrac GonzÃ¡lez-PerellÃ³n;1;2017;0;0
146904;Can Evrenol;1;2017;0;0
147035;Jason Reitman;1;2018;5;1
147039;Morgan J. Freeman;1;2009;1;0
147085;Henrik Galeen;1;1926;0;0
147089;Gennaro Nunziante;0;2018;4;0
147141;Darren Grant;0;2017;1;1
147153;Samuel Galli;1;2017;0;0
147217;Francesco MiccichÃ¨;0;2018;1;1
147224;Alberto Rondalli;1;2017;0;2
147277;Benedikt Erlingsson;1;2018;1;0
147287;Gan Bi;1;2018;0;1
147307;Ken Russell;0;1963;0;0
147367;Matteo Vicino;0;2017;1;0
147453;Stephen Cone;1;2017;0;1
147468;Emanuele Scaringi;0;2018;0;0
147472;Simone Catania;1;2018;0;0
147566;Steve McLean;0;2017;0;0
147584;Ruben Ãstlund;1;2004;0;0
147588;Kevin Tent;0;2017;0;0
147613;Ulisse Lendaro;1;2017;0;0
147620;Pietro Belfiore;0;2017;0;0
147620;Davide Bonacina;0;2017;0;0
147620;Andrea Fadenti;0;2017;0;0
147620;Andrea Mazzarella;0;2017;0;0
147620;Davide Rossi (II);0;2017;0;0
147709;Donald Petrie;0;2018;12;0
147711;Andrea Di Stefano;1;2019;0;1
147713;Fred Wolf;0;2019;1;0
147730;Natalia Beristain;1;2017;0;0
147732;Jaap van Heusden;1;2017;0;0
147733;Gonzalo Justiniano;1;2017;0;0
147736;Tatsushi Ohmori;1;2017;0;0
147762;Gigi Roccati;1;2019;0;0
147809;Francesca Mazzoleni;1;2018;0;0
147817;Kay Cannon;0;2018;0;0
147834;Roberto AndÃ²;1;2018;1;4
147864;Vincenzo Salemme;0;2018;10;0
147921;Andrew Erwin;1;2018;1;0
147921;Jon Erwin;1;2018;1;0
147950;Marc Rothemund;1;2017;1;0
147961;Paolo VirzÃ¬;0;2018;11;2
148071;Bodo Kox;1;2017;0;0
148085;Pasquale Scimeca;1;2017;0;9
148218;Giorgio Amato;0;2018;1;0
148245;Gowoon Jeon;1;2017;0;0
148252;Brendan Bradley;0;2017;0;0
148322;Alessandro Aronadio;0;2018;1;1
148375;Carlo Shalom Hintermann;1;2020;0;0
148396;Tom Espinoza;1;2017;0;0
148460;Javier Fesser;0;2018;1;1
148462;Ãlvaro Brechner;1;2018;1;0
148468;GastÃ³n Duprat;0;2018;0;3
148470;Marysia Nikitiuk;1;2017;0;0
148472;StÃ©phane BrizÃ©;1;2018;0;3
148474;Eric Khoo;1;2018;0;0
148476;MikhaÃ«l Hers;1;2018;0;0
148550;John Francis Daley;0;2018;1;0
148550;Jonathan Goldstein;0;2018;1;0
148578;Stephen Shin;1;2016;0;0
148578;Michael Parker;1;2016;0;0
148579;Mike Leigh;1;2018;4;7
148586;Cristina Gallego;1;2018;0;0
148586;Ciro Guerra;1;2018;0;1
148622;Kim Nguyen;1;2018;0;2
148624;Seth Henrikson;0;2017;0;0
148631;Riccardo Milani;0;2017;4;5
148633;Valerio Attanasio;0;2018;0;0
148639;Letizia Lamartire;1;2018;0;0
148697;Daniel Roby;1;2018;0;0
148699;Ludovic Bernard;1;2018;0;0
148701;Jake Goldberger;0;2016;0;0
148743;Antonello Grimaldi;0;2019;6;1
148780;Gjorce Stavreski;1;2017;0;0
148799;Sergio Rubini;0;2019;7;5
148801;Asghar Farhadi;1;2018;0;5
148811;Duccio Chiarini;0;2018;1;0
148827;Erik Poppe;1;2018;0;1
148833;Alessio Cremonini;1;2018;1;0
148839;Domenico Fortunato;0;2018;0;0
148884;Julie Bertuccelli;1;2019;0;1
148902;Gianni Zanasi;0;2018;4;1
148905;Andrea Tagliaferri;1;2017;0;0
148907;Sebastiano Mauri;1;2017;0;0
148909;Ram Nehari;1;2017;0;0
148913;ChloÃ© Mahieu;1;2017;0;0
148913;Lila Pinell;1;2017;0;0
148915;Yue Chen;1;2017;0;0
148915;Yue Chen;1;2017;0;0
148917;Jenny Suen;1;2017;0;0
148917;Christopher Doyle;1;2017;0;0
148924;Riccardo Jacopino;1;2017;0;0
148982;Aleksandre Koberidze;1;2017;0;0
149022;Julien Duvivier;1;1959;3;7
149074;Emmanuel Gillibert;0;2018;0;0
149080;Tao Zhang;1;2017;0;0
149188;David Lowery;1;2018;0;2
149190;Bill Holderman;0;2018;0;0
149288;SebastiÃ¡n Lelio;1;2018;0;3
149293;David Kerr;0;2018;0;0
149367;David E. Talbert;0;2017;2;0
150057;Valeria Golino;1;2018;0;1
150059;Thomas Vinterberg;1;2018;1;7
150061;Lello Arena;0;2018;2;0
150071;Guillaume Nicloux;1;2018;0;6
150091;Matteo Garrone;1;2018;1;7
150107;Harmony Korine;0;2019;2;1
150131;Volfango De Biasi;0;2018;4;1
150167;Brett Haley;1;2018;1;1
150169;Jesse Peretz;0;2018;1;0
150171;Claire McCarthy;1;2018;0;0
150173;Marc Turtletaub;1;2018;0;0
150175;Debra Granik;1;2018;0;1
150177;Elizabeth Chomko;1;2018;0;0
150191;Ethan Hawke;1;2018;0;1
150193;Carlos LÃ³pez Estrada;0;2018;0;0
150197;Bo Burnham;0;2018;0;0
150199;Reed Morano;1;2018;0;1
150201;Sara Colangelo;1;2018;0;0
150203;Anthony Mandler;1;2018;0;0
150205;Reinaldo Marcus Green;1;2018;0;0
150207;Christina Choe;1;2018;0;0
150209;Boots Riley;0;2018;0;0
150211;SebastiÃ¡n Silva;1;2018;0;3
150213;Paul Dano;1;2018;0;0
150223;Josephine Decker;1;2018;0;2
150227;Aneesh Chaganty;1;2018;0;0
150229;Crystal Moselle;1;2018;0;0
150231;Jeremiah Zagar;1;2018;0;0
150241;Will Geiger;1;2007;0;0
150339;Bruce D. Clark;1;1971;0;0
150433;Roan Johnson;0;2018;6;0
150435;Roan Johnson;0;2018;6;0
150477;Michael Sucsy;1;2018;0;1
150487;Matt Aselton;0;2019;1;0
150519;David Oelhoffen;1;2018;0;1
150527;Markus Schleinzer;1;2018;0;1
150531;Roberto San Pietro;1;2019;0;0
150601;Isold Uggadottir;1;2018;0;0
150605;Cathy Yan;0;2018;0;0
150607;Isabella EklÃ¶f;1;2018;0;0
150611;Babis Makridis;1;2018;0;1
150617;Rodrigo Barriuso;1;2018;0;0
150617;SebastiÃ¡n Barriuso;1;2018;0;0
150673;Marcel Gisler;1;2018;0;1
150753;Bob Fisher;0;2018;0;0
150753;Rob Greenberg;0;2018;0;0
150755;Sean McNamara;1;2018;4;2
150757;Bonifacio Angius;1;2018;0;1
150775;Etan Cohen;0;2018;0;0
150809;Eduardo De Filippo;0;1977;13;3
150939;Thomas Stuber;1;2018;0;0
150943;Malgorzata Szumowska;1;2018;0;3
151011;Tamara Jenkins;1;2018;2;0
151013;Laura Chiossone;0;2019;1;0
151079;Katharina MÃ¼ckstein;1;2018;0;0
151091;Chang-dong Lee;1;2018;0;3
151093;Alfonso CuarÃ³n;1;2018;3;1
151197;Jean-Paul Civeyrac;1;2018;0;1
151389;Graziano Diana;1;2018;0;2
151843;Eva Husson;1;2018;0;1
151861;Bruce Beresford;0;2018;4;10
151889;Michele Alhaique;1;2018;0;1
151909;Fabio Mollo;1;2018;0;2
151911;Stefano Mordini;1;2018;0;3
151975;Marcelo Martinessi;1;2018;0;0
151981;Adina Pintilie;1;2018;0;0
151983;Christian Petzold;1;2018;0;5
151997;Antonio Capuano;0;2018;2;6
152011;Pablo Trapero;1;2018;0;5
152091;Quentin Dupieux;1;2018;1;2
152097;Nuri Bilge Ceylan;1;2018;0;5
152103;Denis Rabaglia;0;2018;1;1
152205;Steven Soderbergh;1;2018;9;6
153953;Damiano D'Innocenzo;1;2018;0;0
153953;Fabio D'Innocenzo;1;2018;0;0
154483;Kim Ki-duk;1;2018;0;18
154545;Spike Lee;1;2018;6;12
154545;Danya Taymor;1;2018;0;0
154549;Sang-soo Hong;1;2018;2;12
154579;HervÃ© Mimran;1;2018;0;0
154583;Bruno PodalydÃ¨s;0;2018;0;0
154591;Jon M. Chu;0;2018;0;1
154593;John Crowley;1;2019;1;2
154623;Samu Fuentes;1;2017;0;0
154641;Alistair Banks Griffin;1;2019;0;1
154707;Nick Baker-Monteys;1;2017;0;0
154755;Bo Hu;1;2017;0;0
154799;Joachim Lafosse;1;2018;0;3
154801;Baltasar KormÃ¡kur;1;2018;1;2
154803;Neil Jordan;1;2018;2;7
154805;Brian Henson;0;2018;0;0
154809;Anne Fletcher;0;2018;5;0
154811;Felix Van Groeningen;1;2018;0;3
154857;Robert Smigel;0;2018;0;0
154861;Adrian Noble;0;2019;0;0
154865;Miles Joris-Peyrafitte;1;2019;0;0
154867;Brady Corbet;1;2018;0;1
154869;Peter Hedges;1;2018;3;0
154883;Lucas Figueroa;0;2017;0;0
154891;Kyle Newacheck;0;2018;0;0
154893;Julio Medem;1;2018;0;6
154903;Axelle Laffont;0;2018;0;0
154917;Emmanuel Mouret;1;2018;3;0
154919;Yasujiro Ozu;1;1959;7;19
154981;Olivia Newman;1;2018;0;0
154991;Jim Cummings;0;2018;0;0
155007;JÃ©rÃ©mie Guez;1;2018;0;0
155011;Julia Hart;1;2018;0;1
155021;Sarah Daggar-Nickson;1;2018;0;0
155023;Madeleine Olnek;0;2018;0;0
155035;A.J. Edwards;1;2018;0;0
155037;Eddie Alcazar;1;2018;0;0
155043;Joel Potrykus;0;2018;0;2
155163;David Verbeek;1;2018;0;1
155171;Sameh Zoabi;0;2018;0;0
155181;Gaya Jiji;1;2018;0;0
155191;Gonzalo Bendala;1;2018;0;0
155217;Emanuele Caruso;1;2018;0;1
155225;Eriq La Salle;1;2013;0;0
155257;Patrick Cassir;0;2018;0;0
155263;Jessica Woodworth;0;2019;0;2
155263;Peter Brosens;0;2019;0;2
155267;Antoine Russbach;1;2018;0;0
155315;Guillaume Senez;1;2018;0;0
155343;Abdellatif Kechiche;1;2019;0;5
155345;Julien HervÃ©;0;2018;0;0
155345;Philippe Mechelen;0;2018;0;0
155389;Krzysztof Zanussi;1;2018;0;4
155413;Shireen Seno;1;2018;0;0
155437;Muayad Alayan;1;2018;0;1
155451;Tavinho Teixeira;0;2018;0;0
155455;Daniel Auteuil;0;2018;0;2
155607;Sergei Loznitsa;1;2018;0;3
155609;Carlos Reygadas;1;2018;0;4
155611;Olivier Assayas;0;2018;1;8
155615;Ulrich Seidl;1;2022;0;6
155637;Gaspar NoÃ©;1;2018;0;5
155643;Rene Eller;1;2018;0;0
155651;Hirokazu Koreeda;1;2018;1;8
155655;Louis Garrel;1;2018;0;1
155659;Rohena Gera;1;2018;0;0
155663;RyÃ»suke Hamaguchi;1;2018;0;1
155667;Gianni Pacinotti (Gipi);0;2018;1;0
155707;Miguel Ãngel Vivas;1;2018;0;1
155711;Ryan Prows;0;2017;0;0
155735;Hans Petter Moland;1;2019;2;1
155739;Michael Noer;1;2018;0;1
155791;Philippe Faucon;1;2018;0;2
155807;Gilles de Maistre;1;2018;0;0
155809;Gilles Lellouche;0;2018;1;0
155831;Matteo Martinez;0;2018;0;0
155945;Victor French;1;1983;0;0
155951;James Oakley;0;2018;0;0
156115;Abe Forsythe;0;2019;0;0
156119;Victor French;1;1984;0;1
156153;Eva Vives;0;2018;0;0
156157;Miguel Arteta;0;2018;4;1
156167;Madeleine Sackler;1;2018;0;0
156171;Melissa B. Miller-Costanzo;0;2018;0;0
156185;Ben Howling;1;2018;0;0
156185;Yolanda Ramke;1;2018;0;0
156195;Marios Piperides;0;2018;0;0
156205;Joe Berlinger;1;2019;0;0
156207;Daniel Farrands;1;2019;0;0
156285;Yoji Yamada;1;2008;0;2
156401;Dan Fogelman;1;2018;1;0
156503;James Gardner;1;2018;0;0
156531;Michael Landon;1;1984;0;0
156607;Edoardo De Angelis;1;2018;1;2
156661;Chris Addison;0;2019;0;0
156665;Richard Linklater;0;2019;6;5
156711;Vaughn Stein;1;2018;0;0
156773;Ryan Koo;1;2018;0;0
156841;Etienne Kallos;1;2018;0;0
156845;Cagla Zencirci;1;2018;0;0
156845;Guillaume Giovanetti;1;2018;0;0
156859;Kelly Reichardt;1;1994;0;0
156861;Guido Chiesa;0;2018;2;4
156865;Gabriel Mascaro;1;2019;0;2
156993;Malcolm D. Lee;0;2018;8;0
157021;Filippo Bologna;0;2018;0;0
157067;Konstantin Khabenskiy;1;2018;0;0
157075;Giovanni Veronesi;0;2018;13;1
157095;Steven Caple Jr.;1;2018;0;0
157107;Joanna Hogg;1;2019;0;1
157109;Romain Gavras;0;2018;0;1
157111;Jennifer Kent;1;2018;0;0
157141;So-ri Moon;0;2017;0;0
157143;Joon-Hwan Jang;1;2017;1;0
157239;Orson Welles;1;2018;2;7
157243;Giuseppe Valentino;1;2017;0;0
157245;Gabriele Mainetti;1;2021;1;0
157319;RÃ©mi BezanÃ§on;0;2019;1;0
157333;Takahisa Zeze;1;2017;0;0
157335;Kazuya Shiraishi;1;2018;0;1
157345;Namron;1;2018;0;0
157361;Soon-rye Yim;1;2018;0;0
157377;Mag Hsu;1;2018;0;0
157377;Chih-yen Hsu;1;2018;0;0
157407;Nattawut Poonpiriya;0;2017;0;0
157413;Sophon Sakdaphisit;1;2017;0;0
157433;Jafar Panahi;1;2018;2;4
157435;Nadine Labaki;1;2018;2;0
157439;Lukas Dhont;1;2018;0;0
157441;Vanessa Filho;1;2018;0;0
157449;Carlos Diegues;1;2018;0;0
157457;Ali Abbasi;1;2018;0;0
157465;Wanuri Kahiu;1;2018;0;0
157505;Kan Mukai;1;1969;0;0
157507;Mamoru Watanabe;1;1970;0;0
157533;Victor Levin;0;2018;1;0
157541;Gabriel Abrantes;1;2018;0;0
157541;Daniel Schmidt;1;2018;0;0
157545;Camille Vidal-Naquet;1;2018;0;0
157547;Jean-Bernard Marlin;1;2018;0;0
157635;Arantxa Echevarria;1;2018;0;0
157639;Agustin Toscano;1;2018;0;0
157647;Ognjen Glavonic;1;2018;0;0
157649;Mohamed Ben Attia;1;2018;0;1
157693;Francesco MiccichÃ¨;1;2018;1;1
157695;Michele Soavi;0;2018;0;4
157697;Paolo Zucca;0;2018;1;0
157723;Francesco Mandelli;0;2018;1;0
157769;Claudio Giovannesi;1;2019;0;3
157771;Claudio Cicconetti;0;2018;0;0
157813;Peter Segal;0;2018;8;0
157817;Quentin Tarantino;1;2019;1;0
157839;M. Night Shyamalan;1;2019;1;2
157879;Jacek Borcuch;1;2019;0;0
157883;George Tillman jr.;1;2018;0;2
157885;Ben Shelton;0;2018;0;0
157907;Alex Richanbach;0;2018;0;0
157915;Eleonore Pourriat;0;2018;0;0
157921;MichaÃ«l Dacheux;1;2018;0;0
157939;Shin'ichirÃ´ Ueda;0;2017;0;0
158321;Stefano Anselmi;0;2018;0;0
158391;Alessio Maria Federici;0;2018;5;0
158423;Stephen Kemp;1;2018;0;0
158425;Anthony Scott Burns;1;2018;0;0
158439;Giuseppe Capotondi;1;2019;0;0
158467;Cristiano Anania;1;2018;0;0
158469;Riccardo Paoletti;0;2018;1;0
158471;Toni Fornari;0;2018;0;0
158471;Andrea Maia;0;2018;0;0
158477;Claire Scanlon;0;2018;0;0
158499;Nikolaus Leytner;1;2018;0;0
158603;Giovanni La Parola;1;2021;1;0
158653;Olivier Masset-Depasse;1;2018;0;1
158667;Daniel MonzÃ³n;0;2018;0;0
159003;Alain Tasma;1;2017;0;0
159083;Leonardo D'Agostini;0;2019;0;0
159117;Daniele Luchetti;0;2019;4;5
159119;Clint Eastwood;1;2018;2;10
159147;Massimiliano Bruno;0;2019;4;1
159151;Jenny Gage;1;2019;0;0
159195;Leonardo Pieraccioni;0;2018;12;0
159203;Yi'nan Diao;1;2019;0;1
159493;Taika Waititi;0;2019;1;0
159499;Matthew Holness;1;2018;0;0
159647;Samuele DalÃ²;1;2018;0;0
159717;Denys Arcand;0;2018;2;4
159719;Christian De Sica;0;2018;7;0
159721;Volfango De Biasi;0;2019;5;1
159737;Mimmo Esposito;0;2018;0;0
159743;Safy Nebbou;0;2019;0;0
159755;Robert D. Krzykowski;1;2018;0;0
159801;James Marsh;1;2018;0;2
159867;Marc Munden;1;2020;0;0
159933;Bruno Dumont;0;2018;1;7
159939;Tyler Spindel;0;2018;0;0
159945;Margherita Ferri;1;2018;0;0
159947;Cristian De Mattheis;0;2018;0;0
159949;Kheiron;0;2018;0;0
159953;Barry Jenkins;1;2018;0;1
159985;Ry Russo-Young;1;2019;0;1
159989;Giorgio Tirabassi;0;2019;0;0
159991;Alexis Michalik;0;2019;0;0
160011;SÃ©bastien Pilote;1;2018;0;2
160013;Sonja Prosenc;1;2018;0;0
160059;Claudio Ripalti;1;2018;0;0
160243;Rachid Bouchareb;0;2018;0;5
160323;Darya Zhuk;1;2018;0;0
160329;Tonia Mishiali;1;2018;0;0
160333;Ewa Bukowska;1;2018;0;0
160357;Alberto Fasulo;1;2018;0;0
160367;Yeo Siew Hua;1;2018;0;0
160371;Sang-soo Hong;1;2018;2;12
160379;Richard Billingham;1;2018;0;0
160381;Dominga Sotomayor Castillo;1;2018;0;1
160399;Leonardo Guerra SerÃ gnoli;1;2018;0;1
160469;AndrÃ© Novais Oliveira;1;2018;0;0
160473;BenjamÃ­n Naishtat;1;2018;0;0
160557;Marcello Fondato;0;1992;6;1
160567;Gianni Di Gregorio;0;2019;3;0
160569;Igort;1;2019;0;0
160583;Johannes Nyholm;1;2019;0;1
160593;Anne Fontaine;0;2019;2;3
160605;Pedro AlmodÃ³var;0;2019;7;4
160611;Juuso Laatio;0;2018;0;0
160611;Jukka Vidgren;0;2018;0;0
160679;FranÃ§ois Ozon;1;2018;3;11
161053;Rick Alverson;1;2018;0;1
161071;Andy Mitton;1;2018;0;0
161077;Claire Burger;1;2018;0;0
161081;Sudabeh Mortezai;1;2018;0;0
161085;Nicole Palo;0;2018;0;0
161113;Ben Falcone;0;2020;1;0
161115;Jonah Hill;0;2018;0;0
161125;John Butler;0;2018;1;0
161127;Nicole Holofcener;0;2018;4;0
161157;Giulio Base;1;2018;5;5
161159;Ciro D'Emilio;1;2018;0;0
161183;Lech Majewski;1;2020;1;3
161217;Phuttiphong Aroonpheng;1;2018;0;0
161219;Ivan Ayr;1;2018;0;0
161221;Emir Baigazin;1;2018;0;2
161227;Mahmut Fazil Coskun;1;2018;0;0
161229;Soudade Kaadan;1;2018;0;0
161233;Natasha Merkulova;1;2018;0;0
161233;Alexey Chupov;1;2018;0;0
161235;Garin Nugroho;1;2018;0;1
161255;Mark Jean;1;2012;2;2
161259;Rolando Ravello;0;2018;2;0
161263;Luca Miniero;0;2019;9;0
161293;Louis-Julien Petit;0;2019;0;0
161297;Francesco Ghiaccio;0;2019;0;1
161345;Haifaa Al-Mansour;0;2018;0;1
161423;Brendan Walter;0;2018;0;0
161429;Ashleigh Mayfair;1;2018;0;0
161443;Paul Weitz;1;2018;9;0
161495;Alex Ross Perry;1;2018;1;3
161527;Walter Veltroni;0;2019;0;0
161539;Henry Dunham;1;2018;0;0
161543;Wi Ding Ho;1;2018;0;0
161545;Alejandra Marquez Abella;1;2018;0;0
161589;Zach Lipovsky;1;2018;0;0
161589;Adam B. Stein;1;2018;0;0
161667;Jake Scott;1;2018;0;1
161673;Max Minghella;1;2018;0;0
161677;SÃ©bastien Betbeder;1;2018;2;1
161757;Michael Winnick;0;2015;0;0
161771;Brillante Mendoza;1;2018;0;6
161789;Richard Eyre;1;2018;1;6
161991;Ben Hernandez Bray;1;2018;0;0
162057;Rob Lowe;1;2018;0;0
162069;Pella Kagerman;1;2018;0;0
162069;Hugo Lilja;1;2018;0;0
162103;Marija Kavtaradze;1;2018;0;0
162245;Fausto Brizzi;0;2019;11;0
162293;Alice Winocour;1;2019;0;2
162301;Sean Anders;0;2018;5;0
162455;Jozef Zachar;0;1969;0;0
162493;Sandra Goldbacher;1;2018;0;3
162527;Ben Wheatley;1;2018;2;0
162537;Gabriele Salvatores;1;2019;7;5
162563;Todd Phillips;1;2019;9;0
162567;Destin Daniel Cretton;1;2019;0;2
162571;Marco Bellocchio;1;2019;0;23
162645;Lazar Bodroza;1;2018;0;0
162683;Jonathan Sobol;1;2018;1;0
162693;Michael Herbig;1;2018;0;0
162709;Michael Steiner;0;2018;0;0
162767;Joe Chappelle;1;2018;0;0
162789;Michela Andreozzi;0;2019;1;0
162883;Guido Lombardi (II);1;2019;0;2
162889;Simone Spada;0;2019;1;0
162923;Vittorio Cottafavi;1;1967;1;11
162931;Ryan Eslinger;1;2018;0;1
162935;Wojciech Smarzowski;1;2018;0;2
162943;Romane Bohringer;0;2018;0;0
162943;Philippe Rebbot;0;2018;0;0
162989;Burhan Qurbani;1;2020;0;1
162993;Quarxx;1;2018;0;0
163011;Fulvio Risuleo;0;2019;0;0
163013;Phaim Bhuiyan;0;2018;0;0
163017;Agustina Macri;1;2018;0;0
163039;Eros Puglielli;0;2018;1;2
163097;Guillaume Canet;0;2019;3;1
163139;Kyzza Terrazas;1;2018;0;0
163143;Jeferson De;1;2018;0;0
163147;Chan-wook Park;1;2018;1;3
163149;Rakeysh Omprakash Mehra;1;2018;0;0
163155;Barbara Sarasola-Day;1;2018;0;0
163257;A.T. White;1;2018;0;0
163411;Marco Risi;0;2018;5;7
163415;Francesca Archibugi;0;2019;4;7
163449;Marco Bocci;1;2019;0;0
163463;Alessandro Siani;0;2019;3;0
163481;Crispian Mills;0;2018;1;0
163507;CÃ¨line Sciamma;1;2019;0;3
163519;Koldo Serra;1;2018;0;0
163521;Francesco Mandelli;0;2019;2;0
163531;Clay Kaytis;0;2018;0;0
163545;Robin Bissell;1;2019;0;0
163565;Rashid Johnson;1;2019;0;0
163585;Darren Lynn Bousman;1;2018;0;0
163613;Giorgio Romano;0;2018;0;0
163667;Maximiliano Hernando Bruno;1;2018;0;0
163999;Eric Bross;1;2018;3;0
164003;Noah Hawley;1;2019;0;0
164021;Javier Ruiz Caldera;0;2018;1;0
164051;Lorenzo Renzi;0;2016;0;0
164057;Ciro Guerra;1;2019;0;2
164075;David MichÃ´d;1;2019;1;1
164109;Mimmo Calopresti;1;2019;1;5
164147;Eros Puglielli;1;2019;2;2
164157;Joon-ho Bong;1;2019;0;2
164199;Philippe de Chauveron;0;2019;2;0
164323;Matthieu Delaporte;0;2019;0;0
164323;Alexandre de La PatelliÃ¨re;0;2019;1;0
164325;Lisa Azuelos;0;2019;2;0
164327;FranÃ§ois Desagnat ;0;2018;1;0
164371;Gianluca Vannucci;0;2018;0;0
164385;Til Schweiger;0;2018;2;0
164387;Patricia Font;0;2019;0;0
164389;CÃ©dric Klapisch;0;2019;7;0
164391;Yvan Attal;0;2019;3;1
164393;CÃ©dric Kahn;0;2019;0;6
164411;Justin Baldoni;1;2019;0;0
164421;Francesco Carnesecchi;1;2018;0;0
164491;Olivier Nakache;0;2019;5;0
164491;Eric Toledano;0;2019;5;0
164493;BenoÃ®t Jacquot;1;2019;0;6
164495;Christian Volckman;1;2019;0;0
164609;Lee Eisenberg;0;2019;0;0
164609;Gene Stupnitsky;0;2019;0;0
164613;Paul Feig;0;2019;5;0
164621;Eric Lavaine;0;2019;2;0
164671;Jeremy Sims;1;2020;0;1
164675;Antoine Raimbault;1;2019;0;0
164685;Allan Mauduit;0;2019;0;0
164689;J.Q. Lee;0;2018;0;0
164763;Ivano De Matteo;0;2020;0;5
164769;Simone Godano;0;2019;1;0
164783;Ant Timpson;1;2019;0;0
164785;Clark Johnson;1;2020;0;0
164819;Aitor Arregi;1;2019;0;1
164819;Jon GaraÃ±o;1;2019;0;2
164819;Jose Mari Goenaga;1;2019;0;0
164829;Franco Giraldi;1;1984;5;3
165007;F.W. Murnau;1;1921;0;0
165051;Greta Gerwig;1;2019;1;0
165081;Tatiana Margaux Bonhomme;1;2018;0;0
